gasoline,4,76,58,Las Vegas,Nevada,3484421,64,Dodge,Durango,2016
gasoline,5,6,4,Las Vegas,Nevada,10081141,125,Maserati,Ghibli,2017
gasoline,4,268,221,Las Vegas,Nevada,3484421,110,Porsche,Boxster,2013
gasoline,4,157,137,Las Vegas,Nevada,3484421,129,Jaguar,F-TYPE,2016
gasoline,4,55,41,Las Vegas,Nevada,3484421,60,Nissan,Pathfinder,2015
electric,4,148,127,Las Vegas,Nevada,499176,166,Tesla,Model X,2016
gasoline,4,120,98,Las Vegas,Nevada,3484421,122,Porsche,Macan,2016
gasoline,5,22,20,Las Vegas,Nevada,10152016,109,BMW,M4,2018
electric,4,44,36,Las Vegas,Nevada,3379701,140,Tesla,Model X,2016
gasoline,4,42,36,Las Vegas,Nevada,11139805,39,Honda,Accord,2017
gasoline,5,1,1,Las Vegas,Nevada,14838549,60,Audi,A6,2018
gasoline,5,98,94,Las Vegas,Nevada,4041962,128,BMW,M4,2016
gasoline,4,113,105,Las Vegas,Nevada,1427288,199,Nissan,GT-R,2016
gasoline,4,243,200,Las Vegas,Nevada,3484421,69,Chevrolet,Camaro,2017
gasoline,5,26,25,Henderson,Nevada,2418456,110,BMW,M4,2015
gasoline,4,161,130,Las Vegas,Nevada,3484421,38,Honda,Civic,2016
gasoline,5,7,6,Billings,Montana,14512735,74,Volvo,XC60,2010
gasoline,5,5,4,Pelham,New Hampshire,6444309,70,BMW,3 Series,2017
gasoline,5,34,26,Pelham,New Hampshire,6444309,74,Jeep,Wrangler,2013
gasoline,5,12,12,Pelham,New Hampshire,6444309,105,BMW,2 Series,2017
gasoline,5,2,2,Destin,Florida,10044353,67,Toyota,C-HR,2018
gasoline,4,76,67,Mary Esther,Florida,3076296,85,BMW,Z4,2008
gasoline,5,13,7,Niceville,Florida,14772693,46,Cadillac,SRX,2011
gasoline,4,117,102,Mary Esther,Florida,3076296,100,Chevrolet,Corvette,2005
gasoline,4,27,24,Milton,Florida,181241,62,Buick,Regal,2011
gasoline,5,1,1,Destin,Florida,10044353,149,Mercedes-Benz,Metris,2016
gasoline,5,1,1,Destin,Florida,10044353,139,Mercedes-Benz,Metris,2016
gasoline,5,2,1,Destin,Florida,10044353,122,Ford,Transit Wagon,2015
gasoline,5,6,6,Mary Esther,Florida,8042580,115,Dodge,Durango,2019
gasoline,4,7,6,Destin,Florida,10044353,178,Land Rover,Range Rover Sport,2015
gasoline,4,32,27,Niceville,Florida,9643603,104,Chevrolet,Camaro,2017
gasoline,5,1,1,Fort Walton Beach,Florida,15693706,75,Nissan,Maxima,2017
gasoline,5,30,25,Destin,Florida,7494255,77,BMW,3 Series,2008
gasoline,4,10,9,Eglin Air Force Base,Florida,7494255,56,BMW,3 Series,2008
gasoline,4,13,10,Destin,Florida,7494255,62,BMW,3 Series,2009
gasoline,5,32,27,Niceville,Florida,11257879,135,Porsche,Cayman,2014
gasoline,4,64,57,Dunedin,Florida,1758719,65,Nissan,Armada,2012
gasoline,4,44,39,Dunedin,Florida,1758719,62,Ford,Mustang,2012
gasoline,5,8,6,Largo,Florida,15330412,40,Ford,Fusion,2014
gasoline,4,23,21,Wesley Chapel,Florida,1491768,40,Chevrolet,Sonic,2015
gasoline,5,7,4,Tampa,Florida,1453546,149,Lexus,IS 350,2018
gasoline,4,32,28,Brooksville,Florida,8008622,72,Audi,A3,2016
gasoline,5,6,6,St. Petersburg,Florida,10718346,95,Audi,Q5,2016
gasoline,5,5,5,Wesley Chapel,Florida,1491768,55,Chrysler,200,2015
hybrid,5,1,1,Largo,Florida,15330412,50,Ford,Fusion Energi,2016
gasoline,5,35,31,Wesley Chapel,Florida,3123958,89,Kia,Telluride,2020
gasoline,5,12,11,Wesley Chapel,Florida,3123958,89,Jeep,Gladiator,2020
gasoline,5,3,3,St. Pete Beach,Florida,1639067,90,Ford,Mustang,2019
hybrid,5,20,16,Tampa,Florida,9647489,225,BMW,i8,2015
gasoline,5,10,9,Clearwater,Florida,7846509,60,Ford,Explorer,2015
gasoline,5,3,3,Tampa,Florida,3173724,100,Ford,F-150,2016
gasoline,5,20,19,Tampa,Florida,1982775,129,Chevrolet,Camaro,2016
gasoline,5,30,26,Odessa,Florida,451389,36,Hyundai,Sonata,2013
gasoline,4,5,5,Palm Harbor,Florida,1136678,41,Mazda,6,2014
gasoline,5,11,7,St. Petersburg,Florida,11456746,91,Infiniti,QX,2012
gasoline,5,17,16,Odessa,Florida,451389,38,Volkswagen,Jetta,2019
gasoline,4,42,39,Odessa,Florida,451389,38,Hyundai,Sonata,2019
electric,5,36,33,Pinellas Park,Florida,1270921,180,Tesla,Model S,2013
gasoline,4,31,31,Brandon,Florida,11853482,31,Mitsubishi,Mirage G4,2019
gasoline,5,28,26,Safety Harbor,Florida,9098257,70,Jeep,Wrangler,2018
gasoline,4,117,99,Wesley Chapel,Florida,3123958,84,Jeep,Wrangler,2015
gasoline,5,20,16,Land O' Lakes,Florida,14240479,35,Hyundai,Elantra GT,2019
gasoline,5,5,3,Wesley Chapel,Florida,3123958,86,Land Rover,Discovery Sport,2016
electric,5,10,11,Largo,Florida,1270921,129,Tesla,Model S,2014
gasoline,5,3,3,Tampa,Florida,378901,489,Mercedes-benz,G-Class,2020
gasoline,5,49,44,Tampa,Florida,10766438,174,BMW,4-Series,2019
gasoline,4,7,7,Lakeland,Florida,6307631,62,Mercedes-Benz,C-Class,2013
gasoline,5,6,6,Brandon,Florida,333121,52,Dodge,Charger,2014
gasoline,5,6,4,Tampa,Florida,10278314,100,Mercedes-Benz,M-Class,2007
gasoline,5,2,2,St. Petersburg,Florida,2480778,80,Mercedes-Benz,CLA-Class,2015
gasoline,5,12,11,Tampa,Florida,13773217,70,Toyota,Camry,2019
gasoline,5,18,14,Brooksville,Florida,8008622,143,Porsche,Macan,2015
gasoline,4,36,31,Riverview,Florida,3722216,79,Jeep,Wrangler,2018
gasoline,5,43,36,Tampa,Florida,9698541,37,Mercedes-Benz,E-Class,2007
gasoline,4,43,38,Tampa,Florida,10766438,133,Dodge,Challenger,2019
gasoline,4,52,41,Tampa,Florida,3799965,229,Maserati,Ghibli,2015
gasoline,5,16,15,Town 'n' Country,Florida,6416990,88,Alfa-romeo,Giulia,2019
gasoline,4,6,3,Tampa,Florida,62028,47,Mercedes-Benz,M-Class,2008
electric,4,66,49,Orlando,Florida,603217,185,Tesla,Model X,2017
gasoline,5,12,10,Tampa,Florida,10869870,62,INFINITI,Q50,2018
gasoline,5,20,14,Seffner,Florida,9422919,199,Polaris,Slingshot,2019
gasoline,5,1,1,Tampa,Florida,5507864,89,BMW,5 Series,2008
gasoline,4,17,13,Tampa,Florida,10090321,87,Mercedes-Benz,GLE-Class,2016
gasoline,5,12,12,Tampa,Florida,14747382,74,Audi,A3,2017
hybrid,5,32,26,Tampa,Florida,426958,350,BMW,i8,2015
gasoline,5,38,36,Tampa,Florida,2100727,129,Jaguar,F-TYPE,2016
gasoline,4,46,41,Land O Lakes,Florida,3569427,45,Mitsubishi,Outlander,2017
gasoline,4,13,12,Tampa,Florida,14985418,35,Hyundai,Elantra,2013
gasoline,5,4,3,Tampa,Florida,14472884,72,Mercedes-Benz,C-Class,2015
gasoline,5,1,1,St. Petersburg,Florida,15693259,76,BMW,X3,2017
gasoline,4,21,20,Tampa,Florida,11253405,88,Ford,Mustang,2019
gasoline,4,4,3,Tampa,Florida,7493945,59,Toyota,Corolla,2011
gasoline,4,56,51,Tampa,Florida,7122299,79,BMW,1 Series,2013
"",5,33,25,Tampa,Florida,7122299,299,Ford,Mustang,1965
gasoline,5,22,18,New Port Richey,Florida,14924810,110,Polaris,Slingshot,2019
diesel,4,35,32,Land O Lakes,Florida,3569427,32,Volkswagen,Jetta,2013
gasoline,5,23,21,Palm Harbor,Florida,9122644,95,Dodge,Ram 1500,2019
electric,5,18,15,Tampa,Florida,9474691,131,Tesla,Model 3,2019
gasoline,5,9,9,Tampa,Florida,15436077,45,Kia,Optima,2019
gasoline,5,30,27,Wesley Chapel,Florida,3123958,139,Chevrolet,Corvette,2016
gasoline,4,119,108,Tampa,Florida,598488,49,Chevrolet,Equinox,2018
gasoline,4,44,41,Tampa,Florida,11592515,49,Toyota,C-HR,2018
gasoline,5,22,21,Tampa,Florida,11592515,47,Toyota,C-HR,2019
gasoline,5,3,2,Tampa,Florida,15436077,40,Mitsubishi,Outlander,2014
gasoline,5,3,3,Clearwater,Florida,7846509,160,Chevrolet,Corvette,2015
gasoline,4,129,115,Tampa,Florida,598488,68,Jeep,Wrangler JK,2018
electric,4,16,15,Tampa,Florida,330094,143,Tesla,Model S,2016
gasoline,5,34,33,Odessa,Florida,451389,84,Mercedes-Benz,E-Class,2016
gasoline,4,74,66,Wesley Chapel,Florida,3123958,135,Jaguar,F-TYPE,2015
gasoline,5,17,16,Tampa,Florida,11508633,165,Land Rover,Range Rover Sport,2018
gasoline,5,111,103,Wesley Chapel,Florida,3123958,139,Jaguar,F-TYPE,2014
gasoline,5,7,5,Tampa,Florida,14985418,33,Dodge,Dart,2013
gasoline,5,6,5,Tampa,Florida,439974,165,BMW,M4,2016
gasoline,5,2,2,Tampa,Florida,5296304,90,Mercedes-Benz,C-Class,2017
gasoline,5,4,3,Tampa,Florida,14985418,34,Chrysler,200,2012
gasoline,5,1,1,Tampa,Florida,15721481,48,Toyota,Tacoma,2020
gasoline,4,5,5,Tampa,Florida,15436077,70,BMW,3 Series,2013
gasoline,4,75,68,Tampa,Florida,7122299,99,Porsche,Boxster,2006
gasoline,4,13,10,Tampa,Florida,14985418,32,Dodge,Grand Caravan,2012
gasoline,4,6,6,Tampa,Florida,7526758,42,Mercedes-Benz,C-Class,2013
electric,5,13,12,Tampa,Florida,11427405,130,Tesla,Model 3,2019
gasoline,5,3,2,Tampa,Florida,11351604,120,Porsche,Macan,2015
gasoline,5,13,12,Wesley Chapel,Florida,14610786,108,Jaguar,F-PACE,2018
gasoline,5,9,9,Tampa,Florida,14647538,85,Ford,Mustang,2018
gasoline,5,1,1,Brandon,Florida,903848,100,BMW,4 Series,2016
gasoline,4,17,15,Westchase,Florida,11592515,98,Ford,Mustang,2017
gasoline,4,24,23,Tampa,Florida,11592515,68,Mercedes-Benz,CLA-Class,2014
gasoline,5,7,7,Odessa,Florida,15301807,59,Ford,Mustang,2020
gasoline,4,41,37,St. Petersburg,Florida,2385939,56,Ford,Mustang,2013
gasoline,5,13,12,Tampa,Florida,3513260,82,Mercedes-Benz,E-Class,2011
gasoline,5,3,3,Tampa,Florida,14985418,36,Chevrolet,Malibu,2015
gasoline,5,31,28,Tampa,Florida,6867103,72,Jeep,Gladiator,2020
gasoline,5,10,6,Tampa,Florida,3513260,65,BMW,1 Series,2011
gasoline,5,3,3,Wesley Chapel,Florida,5499444,155,Land Rover,Range Rover Velar,2018
gasoline,5,8,7,Wesley Chapel,Florida,15046338,66,Jeep,Wrangler JK,2018
gasoline,5,6,6,Odessa,Florida,15301807,76,Ford,Mustang,2020
diesel,4,6,5,Tampa,Florida,9473231,100,Mercedes-Benz,GL-Class,2012
gasoline,5,49,47,Tampa,Florida,8701187,56,Toyota,RAV4,2018
gasoline,4,11,10,Tampa,Florida,5296304,195,BMW,M4,2015
gasoline,5,2,2,Tampa,Florida,15721481,36,Toyota,Camry,2017
gasoline,5,2,2,Tampa,Florida,15436077,94,Porsche,Boxster,2008
gasoline,4,86,77,Tampa,Florida,7122299,69,Ford,Mustang,2017
gasoline,4,41,34,Tampa,Florida,7493945,36,Chevrolet,Uplander,2008
gasoline,5,12,10,Seffner,Florida,9422919,119,Mercedes-Benz,CLS-Class,2016
gasoline,4,44,37,Seffner,Florida,9422919,89,Chevrolet,Tahoe,2015
gasoline,5,8,8,Tampa,Florida,14985418,69,Mercedes-Benz,SLK-Class,2013
gasoline,4,89,75,Seminole,Florida,1889331,100,Ford,Mustang,2016
gasoline,4,18,16,Tampa,Florida,14985418,32,Hyundai,Sonata,2015
gasoline,5,19,16,Tampa,Florida,11592515,72,Ford,Mustang,2017
hybrid,4,69,61,Tampa,Florida,7493945,42,Toyota,Prius,2007
hybrid,4,33,26,Tampa,Florida,7493945,42,Toyota,Prius,2007
"",5,27,26,Tampa,Florida,3221724,116,Tesla,Model 3,2020
gasoline,4,106,91,Tampa,Florida,7493945,37,Chevrolet,Cruze,2011
gasoline,4,98,82,Tampa,Florida,7493945,40,Toyota,Corolla,2011
electric,5,67,64,Tampa,Florida,6580135,89,Tesla,Model 3,2018
hybrid,4,74,67,Tampa,Florida,7493945,36,Toyota,Prius,2007
gasoline,4,30,23,Ruskin,Florida,2224456,28,Chevrolet,Spark,2013
gasoline,5,16,14,Ruskin,Florida,2224456,30,Chevrolet,Spark,2013
gasoline,5,3,1,Ruskin,Florida,2224456,31,Toyota,Yaris,2009
gasoline,5,2,1,Ruskin,Florida,2224456,34,Honda,Fit,2011
gasoline,4,57,46,Ruskin,Florida,2224456,36,Suzuki,XL7,2008
gasoline,4,73,61,Ruskin,Florida,2224456,36,Dodge,Grand Caravan,2010
gasoline,4,43,40,Ruskin,Florida,2224456,34,Chrysler,Sebring,2008
gasoline,4,38,35,Ruskin,Florida,2224456,36,Dodge,Grand Caravan,2010
gasoline,4,37,33,Ruskin,Florida,2224456,38,Chrysler,200,2012
gasoline,4,44,37,Ruskin,Florida,2224456,38,Chrysler,Sebring,2010
gasoline,4,37,27,Ruskin,Florida,2224456,46,MINI,Cooper,2012
gasoline,4,96,82,Ruskin,Florida,2224456,54,MINI,Cooper,2016
gasoline,4,28,24,St. Petersburg,Florida,14440764,66,BMW,3 Series,2013
gasoline,4,32,25,Sarasota,Florida,11432744,50,Kia,Optima,2019
gasoline,4,15,10,Sarasota,Florida,11432744,50,Kia,Optima,2019
gasoline,5,16,12,Sarasota,Florida,11432744,50,Ford,Fusion,2017
gasoline,5,41,36,Gibsonton,Florida,1809789,34,FIAT,500,2013
gasoline,5,3,3,Sarasota,Florida,11692797,70,Land Rover,LR2,2015
gasoline,5,6,6,Bradenton,Florida,10177649,230,BMW,M4,2016
gasoline,4,66,50,Sarasota,Florida,1761272,38,Hyundai,Sonata,2015
gasoline,4,56,52,Gibsonton,Florida,1809789,36,FIAT,500,2012
gasoline,4,98,84,Bradenton,Florida,633650,46,Mercedes-Benz,C-Class,2009
gasoline,5,1,1,Bradenton,Florida,15635649,32,Infiniti,M35,2009
electric,5,14,11,Tampa,Florida,379208,117,Tesla,Model 3,2020
gasoline,4,54,49,Bradenton,Florida,633650,55,BMW,3 Series,2015
gasoline,5,10,7,Bradenton,Florida,10133270,79,Mercedes-Benz,M-Class,2014
gasoline,5,11,10,Sarasota,Florida,5545263,50,Ford,F-150,2018
gasoline,4,89,75,Bradenton,Florida,633650,56,BMW,5 Series,2013
gasoline,5,71,57,Bradenton,Florida,633650,59,BMW,2 Series,2015
gasoline,4,115,96,Bradenton,Florida,633650,45,Ford,Mustang,2012
gasoline,5,11,11,Sarasota,Florida,14766523,57,Toyota,Sienna,2015
gasoline,4,14,12,Orlando,Florida,449556,24,Chevrolet,Aveo,2011
gasoline,4,34,31,Orlando,Florida,10219920,26,Hyundai,Accent,2017
gasoline,4,72,59,Orlando,Florida,5764964,30,Hyundai,Accent,2018
gasoline,5,13,13,Orlando,Florida,6598076,20,FIAT,500,2012
gasoline,4,10,7,Orlando,Florida,449556,25,Nissan,Versa,2015
gasoline,4,21,14,Altamonte Springs,Florida,449556,25,Nissan,Versa,2019
gasoline,5,11,10,Orlando,Florida,8198146,35,Hyundai,Elantra,2020
gasoline,4,16,12,Orlando,Florida,449556,28,Nissan,Altima,2011
gasoline,4,51,38,Sanford,Florida,6993507,26,Hyundai,Sonata,2010
gasoline,4,12,9,Orlando,Florida,11481835,35,Jeep,Cherokee,2015
gasoline,4,50,41,Orlando,Florida,8198146,35,Mitsubishi,Outlander,2017
gasoline,5,47,41,Orlando,Florida,8198146,32,Kia,Soul,2018
gasoline,4,7,7,Kissimmee,Florida,3886105,28,Kia,Optima,2012
gasoline,5,45,41,Orlando,Florida,5764964,39,Volkswagen,Jetta,2016
gasoline,5,6,4,Titusville,Florida,6993507,29,Nissan,Altima,2013
gasoline,5,2,2,Altamonte Springs,Florida,449556,32,Nissan,Altima,2015
gasoline,4,72,65,Orlando,Florida,3158815,39,Hyundai,Elantra,2019
gasoline,4,69,59,Orlando,Florida,3158815,39,Hyundai,Elantra,2019
gasoline,4,12,11,Kissimmee,Florida,3886105,32,Ford,Fusion,2015
gasoline,5,12,10,Orlando,Florida,6598076,30,Jaguar,XF,2013
gasoline,4,69,60,Orlando,Florida,5764964,45,Volkswagen,Tiguan,2018
gasoline,4,34,32,Kissimmee,Florida,3886105,36,Chevrolet,Equinox,2015
gasoline,4,53,40,Orlando,Florida,3140152,68,Ford,Focus,2016
gasoline,4,50,45,Orlando,Florida,6598076,29,Ford,Mustang,2015
gasoline,5,6,6,Orlando,Florida,3158815,51,Honda,CR-V,2018
gasoline,4,25,23,Titusville,Florida,6993507,37,Hyundai,Sonata,2013
gasoline,4,74,67,Orlando,Florida,3140152,68,Nissan,Sentra,2017
gasoline,4,7,6,Titusville,Florida,6993507,42,Toyota,Corolla,2016
gasoline,5,2,1,Orlando,Florida,449556,35,Lincoln,MKZ,2014
gasoline,4,36,33,Orlando,Florida,8198146,49,Kia,Sedona,2015
gasoline,5,21,17,Altamonte Springs,Florida,10413560,23,Kia,Spectra,2009
gasoline,4,77,65,Orlando,Florida,4793078,36,Nissan,Murano,2010
gasoline,4,60,52,Orlando,Florida,3140152,78,Ford,Fusion,2017
gasoline,5,1,1,Altamonte Springs,Florida,10413560,29,Honda,CR-V,2008
gasoline,4,20,18,Orlando,Florida,11082850,49,Toyota,Corolla,2020
gasoline,4,39,37,Orlando,Florida,5764964,75,Chrysler,Pacifica,2017
gasoline,4,42,32,Orlando,Florida,2931650,40,Dodge,Grand Caravan,2012
gasoline,5,1,1,Orlando,Florida,323561,38,Chevrolet,Silverado 1500,2012
gasoline,4,19,18,Maitland,Florida,6574926,40,Dodge,Durango,2013
gasoline,5,70,64,Orlando,Florida,8198146,73,Ford,Mustang,2018
hybrid,5,2,2,Winter Garden,Florida,4392846,299,BMW,I8,2019
gasoline,5,37,33,Winter Park,Florida,4913720,59,Volkswagen,Tiguan,2018
gasoline,4,23,23,Maitland,Florida,6574926,80,Jeep,Wrangler,2015
gasoline,4,8,7,Orlando,Florida,9328064,68,Audi,Q5,2016
gasoline,4,19,17,Orlando,Florida,3140152,136,Chevrolet,Camaro,2016
gasoline,5,12,12,Maitland,Florida,13601046,69,Audi,A3,2016
gasoline,5,20,18,Maitland,Florida,13601046,60,Audi,Q5,2014
gasoline,5,76,64,Orlando,Florida,3140152,119,Chevrolet,Camaro,2015
gasoline,4,16,15,Maitland,Florida,13601046,59,Audi,Q3,2017
gasoline,4,48,44,Orlando,Florida,9328064,64,Land Rover,Range Rover Evoque,2013
gasoline,5,37,34,Winter Park,Florida,4913720,90,Volkswagen,Atlas,2019
gasoline,5,3,2,Sanford,Florida,15507293,25,Hyundai,Elantra,2013
gasoline,5,6,4,Orlando,Florida,15078908,27,Volkswagen,Jetta,2012
gasoline,5,15,15,orlando,Florida,9328064,89,BMW,X5,2017
gasoline,5,11,9,orlando,Florida,9328064,75,Mercedes-Benz,GLC-Class,2017
gasoline,5,5,4,Orlando,Florida,15078908,28,Volkswagen,Jetta,2014
gasoline,5,6,6,Orlando,Florida,604362,70,Audi,Q3,2018
gasoline,5,91,86,Orlando,Florida,1028762,109,Polaris,Slingshot,2016
electric,4,8,6,Orlando,Florida,11082850,149,Tesla,Model 3,2019
gasoline,5,6,6,Orlando,Florida,604362,100,Jeep,Wrangler Unlimited,2019
gasoline,5,24,23,Altamonte Springs,Florida,11679913,40,Honda,Civic Sedan,2019
gasoline,4,100,77,Oviedo,Florida,1918290,40,Chevrolet,Traverse,2012
gasoline,4,16,15,Lake Mary,Florida,6355405,159,Land Rover,Range Rover Velar,2018
electric,4,129,123,Orlando,Florida,1028762,94,Tesla,Model S,2013
hybrid,5,33,30,Lake Mary,Florida,6355405,229,BMW,I8,2019
hybrid,5,47,38,Orlando,Florida,1935086,55,Chevrolet,Silverado 1500 Hybrid,2012
gasoline,4,12,12,Orlando,Florida,15078908,30,Volkswagen,Jetta,2016
gasoline,5,33,30,Longwood,Florida,9704656,70,BMW,5 Series,2016
gasoline,5,18,16,Lake Mary,Florida,4213651,95,BMW,6 Series,2015
electric,5,17,14,Sanford,Florida,3955147,40,smart,fortwo,2018
gasoline,4,55,46,Longwood,Florida,8847689,35,Mazda,3,2016
gasoline,5,26,25,Maitland,Florida,13601046,89,Porsche,Boxster,2010
gasoline,5,1,1,Altamonte Springs,Florida,11679913,50,Dodge,Grand Caravan,2018
gasoline,4,22,18,Sanford,Florida,11173785,70,Volkswagen,Touareg,2014
gasoline,5,19,19,Oviedo,Florida,6299645,98,Chevrolet,Tahoe,2018
gasoline,4,24,22,Sanford,Florida,10496716,32,Honda,Fit,2011
gasoline,4,5,4,Sunny Isles Beach,Florida,864946,108,Volkswagen,Tiguan,2017
gasoline,5,2,2,Miami,Florida,864946,95,Chrysler,Pacifica,2018
gasoline,5,39,38,Naples,Florida,4471891,45,FIAT,500L,2017
gasoline,3,6,4,Sunny Isles Beach,Florida,864946,150,BMW,4 Series,2018
gasoline,5,1,1,Cape Coral,Florida,1610331,250,Toyota,Tundra,2014
gasoline,5,3,2,Sunny Isles Beach,Florida,864946,1200,Aston Martin,V8 Vantage,2013
gasoline,5,4,4,Sunny Isles Beach,Florida,864946,135,Lexus,IS 200t,2016
gasoline,5,1,1,Miami,Florida,864946,1500,Rolls Royce,Ghost,2011
gasoline,5,1,1,Miami,Florida,864946,207,BMW,X5,2017
gasoline,5,5,4,North Miami Beach,Florida,864946,150,BMW,4 Series,2015
"",5,2,1,Sunny Isles Beach,Florida,864946,145,Chevrolet,Camaro,2019
gasoline,5,1,1,Sunny Isles Beach,Florida,864946,150,Ford,Mustang,2018
gasoline,5,1,1,Miami,Florida,864946,550,Maserati,Quattroporte,2018
gasoline,5,2,2,Miami,Florida,864946,186,Chevrolet,Camaro,2018
gasoline,5,1,1,Fort Myers,Florida,10018046,59,Ram,1500,2017
"",5,3,3,North Fort Myers,Florida,1542059,40,Toyota,C-HR,2020
"",5,30,28,Fort Myers,Florida,6031731,55,Hyundai,Elantra,2020
gasoline,5,28,25,Fort Myers,Florida,6031731,55,Hyundai,Elantra,2020
gasoline,5,23,18,Fort Myers,Florida,11618437,40,Chevrolet,Equinox,2017
gasoline,4,36,30,Fort Myers,Florida,6031731,50,Hyundai,Elantra,2020
"",4,40,36,Fort Myers,Florida,6031731,50,Hyundai,Elantra,2020
gasoline,5,27,26,Fort Myers,Florida,6031731,50,Hyundai,Elantra,2020
gasoline,5,12,9,Cape Coral,Florida,11498083,98,Mercedes-Benz,E-Class,2017
gasoline,3,3,3,Fort Myers,Florida,15237628,35,Scion,tC,2014
gasoline,5,5,3,Cape Coral,Florida,11498083,108,Polaris,Slingshot,2019
gasoline,5,2,2,North Fort Myers,Florida,1542059,84,GMC,Yukon,2017
gasoline,4,119,98,Lehigh Acres,Florida,2559150,36,Kia,Forte,2016
gasoline,5,4,1,Naples,Florida,10824351,115,Audi,SQ5,2019
gasoline,5,7,7,Naples,Florida,8206285,30,Toyota,Camry,2015
gasoline,5,20,20,North Fort Myers,Florida,1542059,40,Chevrolet,Camaro,2012
hybrid,5,21,19,Fort Myers,Florida,2456231,33,Toyota,Prius,2009
gasoline,5,6,5,Fort Myers,Florida,11650989,79,Lexus,RC 200t,2016
electric,4,34,25,Cape Coral,Florida,11498083,122,Tesla,Model 3,2019
electric,4,36,31,Cape Coral,Florida,11498083,122,Tesla,Model 3,2019
gasoline,5,3,2,Marco Island,Florida,7867386,57,Dodge,Grand Caravan,2018
electric,4,34,33,Cape Coral,Florida,5283519,139,Tesla,Model S,2017
gasoline,4,58,47,North Fort Myers,Florida,8115727,47,MINI,Cooper Clubman,2012
gasoline,4,16,16,North Fort Myers,Florida,1542059,76,Jeep,Wrangler JK,2018
gasoline,4,8,8,Fort Myers,Florida,13479426,57,Dodge,Grand Caravan,2018
gasoline,4,22,20,Fort Myers,Florida,2456231,49,Chrysler,Town and Country,2014
gasoline,5,3,2,Cape Coral,Florida,7208336,149,Jeep,Wrangler Unlimited,2019
gasoline,4,109,96,Fort Myers,Florida,2456231,40,Toyota,Yaris,2017
gasoline,5,53,47,Fort Myers,Florida,1039031,79,Acura,MDX,2015
gasoline,5,4,4,Bonita Springs,Florida,7625502,124,Porsche,Macan,2015
gasoline,4,55,50,Fort Myers,Florida,8115727,92,Mercedes-Benz,C-Class,2015
gasoline,5,1,1,Bonita Springs,Florida,15278515,50,Ford,Flex,2014
hybrid,4,152,138,Fort Myers,Florida,2456231,31,Toyota,Prius,2007
"",5,16,16,North Fort Myers,Florida,1542059,153,Maserati,Ghibli,2019
gasoline,5,2,2,Cape Coral,Florida,15430543,47,Lincoln,MKC,2019
gasoline,5,3,3,Lehigh Acres,Florida,11332181,47,Toyota,RAV4,2018
gasoline,5,16,15,Naples,Florida,14468627,30,Nissan,Sentra,2018
gasoline,4,40,39,Fort Myers,Florida,1854404,52,Chrysler,Town and Country,2015
gasoline,4,9,4,Fort Myers,Florida,2456231,50,Volkswagen,Eos,2012
gasoline,5,7,6,Naples,Florida,10744652,119,Ford,Expedition,2018
gasoline,5,5,5,Cape Coral,Florida,7208336,89,Jeep,Wrangler,2015
hybrid,4,56,49,Fort Myers,Florida,2456231,36,Toyota,Prius,2012
gasoline,5,19,17,Fort Myers,Florida,11508088,73,BMW,1 Series,2010
electric,4,17,12,Fort Myers,Florida,2825975,203,Tesla,Model 3,2018
gasoline,5,11,9,Fort Myers,Florida,14211472,100,BMW,6 Series,2010
electric,4,6,6,Bonita Springs,Florida,11649890,166,Tesla,Model 3,2018
gasoline,5,1,1,Fort Myers,Florida,626845,128,Polaris,Slingshot,2015
gasoline,5,42,41,Fort Myers,Florida,5764729,99,Alfa Romeo,Stelvio,2018
gasoline,5,2,1,Fort Myers,Florida,11424978,131,Jaguar,F-PACE,2019
gasoline,5,5,5,Cape Coral,Florida,7208336,125,GMC,Yukon XL,2017
gasoline,4,86,77,Fort Myers,Florida,5764729,89,Jeep,Wrangler,2018
gasoline,4,11,10,Cape Coral,Florida,7208336,89,Chevrolet,Camaro,2019
gasoline,5,6,6,NAPLES,Florida,10416592,166,Maserati,Ghibli,2017
electric,5,14,9,Fort Myers,Florida,379208,112,Tesla,Model 3,2020
gasoline,5,5,4,Coral Springs,Florida,14835595,23,Nissan,Versa,2016
gasoline,4,48,39,Miami Beach,Florida,3237409,141,BMW,4 Series,2014
gasoline,4,18,17,Deerfield Beach,Florida,4344950,36,Chevrolet,Sonic,2013
gasoline,5,1,1,Miami Beach,Florida,3237409,150,Audi,A6,2019
gasoline,4,22,18,Miramar,Florida,11200338,125,BMW,4 Series,2018
gasoline,5,11,7,Deerfield Beach,Florida,4344950,28,Chevrolet,Cruze,2011
gasoline,5,1,1,Miami Beach,Florida,9541863,1199,Lamborghini,Urus,2019
gasoline,4,24,23,Miramar,Florida,11200338,125,Ford,Mustang,2017
gasoline,4,81,64,Miami,Florida,731748,79,BMW,2 Series,2016
gasoline,5,1,1,Coconut Creek,Florida,15638205,46,Chrysler,Town and Country,2012
gasoline,5,5,5,West Palm Beach,Florida,14457582,100,Hyundai,Equus,2014
gasoline,4,17,16,Port St. Lucie,Florida,7113134,41,Toyota,RAV4,2018
gasoline,5,3,3,West palm Beach,Florida,1158477,65,GMC,Canyon,2016
gasoline,5,1,1,Coconut Creek,Florida,15638205,46,Dodge,Grand Caravan,2014
gasoline,5,1,1,Boynton Beach,Florida,9722821,74,BMW,X3,2017
